alert_id,transaction_id,customer_id,transaction_time,channel,amount,country,merchant_category,fraud_risk_score,risk_level,detected_pattern,device_id,counterparty_id,disposition
FRD00574,TX310153,CUST20060,2026-07-21 05:29:00,ACH,7001.0,United Kingdom,Gaming,74,High,Unusual Amount,DEV6308,CP14179,Pending
FRD00575,TX310168,CUST20054,2026-07-12 17:56:00,ACH,7718.6,United States,Gaming,64,High,Unusual Amount,DEV6336,CP15987,Confirmed Fraud
FRD00576,TX310257,CUST20152,2026-05-28 04:53:00,P2P,5484.58,United States,Gaming,73,High,Unusual Amount,DEV6964,CP12787,Confirmed Fraud
FRD00577,TX310265,CUST20115,2026-05-27 21:26:00,Cash Deposit,6607.73,Mexico,Luxury,61,High,Unusual Amount,DEV5298,CP15101,Pending
FRD00578,TX310285,CUST20165,2026-02-14 11:08:00,P2P,439.01,Turkey,Electronics,84,Critical,Account Takeover,DEV4557,CP12287,Pending
FRD00579,TX310301,CUST20677,2026-01-03 07:07:00,Check,6729.58,Nigeria,Grocery,90,Critical,Velocity Spike,DEV6823,CP15412,Escalated
FRD00580,TX310303,CUST20080,2026-02-01 03:41:00,P2P,31181.21,Canada,Fuel,100,Critical,Unusual Amount,DEV1152,CP15487,False Positive
FRD00581,TX310350,CUST20159,2026-03-30 13:21:00,Card,5597.76,Nigeria,Crypto Exchange,68,High,Unusual Amount,DEV7972,CP12914,False Positive
FRD00582,TX310365,CUST20308,2026-02-22 07:56:00,Card,7034.75,Nigeria,Luxury,77,High,Unusual Amount,DEV4211,CP11649,Pending
FRD00583,TX310366,CUST20314,2026-06-05 08:55:00,Wire,6983.08,Mexico,Electronics,66,High,Unusual Amount,DEV3305,CP14363,False Positive
FRD00584,TX310396,CUST20355,2026-01-08 15:16:00,P2P,4567.46,United States,Fuel,67,High,Unusual Amount,DEV1798,CP15343,Confirmed Fraud
FRD00585,TX310400,CUST20585,2026-08-15 02:29:00,ACH,3519.75,United States,Crypto Exchange,85,Critical,Rapid Fund Movement,DEV5499,CP12515,Escalated
FRD00586,TX310408,CUST20171,2026-01-08 17:30:00,Check,2029.91,Nigeria,Luxury,66,High,Geo Anomaly,DEV1912,CP11449,Escalated
FRD00587,TX310448,CUST20390,2026-05-03 01:20:00,Check,4468.31,Mexico,Retail,66,High,Unusual Amount,DEV3830,CP13029,Escalated
FRD00588,TX310469,CUST20216,2026-05-06 21:33:00,Card,947.65,Turkey,Grocery,61,High,Repeated Counterparty,DEV4162,CP99999,Pending
FRD00589,TX310501,CUST20298,2026-07-25 12:11:00,Card,4728.26,United States,Retail,67,High,Unusual Amount,DEV4951,CP12755,False Positive
FRD00590,TX310502,CUST20431,2026-02-25 18:56:00,Cash Deposit,6091.58,United States,Retail,61,High,Unusual Amount,DEV5522,CP13827,Pending
FRD00591,TX310506,CUST20600,2026-08-28 14:54:00,ATM,11664.34,United States,Retail,60,High,Velocity Spike,DEV6519,CP12388,Escalated
FRD00592,TX310510,CUST20250,2026-07-09 15:17:00,ACH,21677.23,United States,Crypto Exchange,65,High,Unusual Amount,DEV1763,CP11086,Escalated
FRD00593,TX310521,CUST20151,2026-06-23 03:23:00,ACH,11740.71,United States,Travel,95,Critical,Unusual Amount,DEV5630,CP10996,False Positive
FRD00594,TX310540,CUST20578,2026-02-19 18:36:00,Cash Deposit,1745.46,United States,Gaming,60,High,Velocity Spike,DEV4335,CP11187,False Positive
FRD00595,TX310581,CUST20402,2026-03-27 20:41:00,P2P,10059.24,United Kingdom,Services,61,High,Unusual Amount,DEV2577,CP10175,Pending
FRD00596,TX310594,CUST20745,2026-08-25 09:34:00,Wire,3664.71,Nigeria,Crypto Exchange,74,High,Rapid Fund Movement,DEV4395,CP14072,False Positive
FRD00597,TX310608,CUST20447,2026-08-19 00:40:00,Wire,12079.22,Nigeria,Gaming,63,High,Unusual Amount,DEV3276,CP14109,Escalated
FRD00598,TX310627,CUST20561,2026-08-28 05:50:00,Wire,3396.8,United Arab Emirates,Fuel,75,High,Unusual Amount,DEV6269,CP15831,Escalated
FRD00599,TX310636,CUST20107,2026-06-17 06:56:00,ACH,1698.38,Canada,Gaming,74,High,Velocity Spike,DEV5132,CP14688,False Positive
FRD00600,TX310697,CUST20478,2026-07-15 06:04:00,ATM,19440.8,Brazil,Grocery,100,Critical,Unusual Amount,DEV4979,CP13542,Escalated
FRD00601,TX310738,CUST20169,2026-07-09 17:14:00,Card,19215.14,United States,Gaming,67,High,Unusual Amount,DEV7873,CP11654,Escalated
FRD00602,TX310749,CUST20085,2026-05-25 18:51:00,ACH,1029.4,Turkey,Luxury,64,High,Geo Anomaly,DEV2547,CP12119,False Positive
FRD00603,TX310764,CUST20684,2026-06-23 08:48:00,Wire,23263.71,Brazil,Grocery,67,High,Unusual Amount,DEV3955,CP15206,Escalated
FRD00604,TX310777,CUST20705,2026-08-20 15:15:00,P2P,7261.92,Nigeria,Electronics,61,High,Unusual Amount,DEV6371,CP10468,Escalated
FRD00605,TX310798,CUST20460,2026-02-09 20:55:00,Wire,1987.91,United Arab Emirates,Grocery,61,High,Geo Anomaly,DEV6358,CP14561,False Positive
FRD00606,TX310850,CUST20717,2026-04-05 13:07:00,ATM,14807.0,United States,Retail,84,Critical,Unusual Amount,DEV4496,CP12613,False Positive
FRD00607,TX310861,CUST20198,2026-01-15 17:53:00,Card,7908.6,United States,Services,82,Critical,Account Takeover,DEV7885,CP14791,False Positive
FRD00608,TX310883,CUST20178,2026-05-09 13:10:00,Card,17105.99,United States,Retail,75,High,Velocity Spike,DEV4565,CP10038,Escalated
FRD00609,TX310903,CUST20725,2026-06-02 18:12:00,ATM,15924.51,United States,Gaming,99,Critical,Unusual Amount,DEV1113,CP15524,Escalated
FRD00610,TX310907,CUST20136,2026-03-21 06:12:00,ACH,57536.54,United Kingdom,Luxury,68,High,Unusual Amount,DEV2906,CP14731,Pending
FRD00611,TX310953,CUST20740,2026-02-03 20:54:00,Check,21245.28,United States,Electronics,100,Critical,Unusual Amount,DEV6821,CP13913,Confirmed Fraud
FRD00612,TX310956,CUST20192,2026-01-26 15:22:00,Wire,75478.23,United States,Grocery,95,Critical,Unusual Amount,DEV2657,CP10801,False Positive
FRD00613,TX310960,CUST20251,2026-08-19 07:47:00,ACH,26278.98,United States,Luxury,62,High,Unusual Amount,DEV1719,CP11618,Pending
FRD00614,TX310967,CUST20445,2026-05-09 05:44:00,ACH,4157.39,United States,Fuel,61,High,Unusual Amount,DEV3272,CP15612,False Positive
FRD00615,TX310981,CUST20264,2026-08-05 08:14:00,P2P,338.83,United States,Travel,82,Critical,Account Takeover,DEV6546,CP12553,False Positive
FRD00616,TX311022,CUST20200,2026-01-26 14:47:00,Card,9764.96,Brazil,Crypto Exchange,60,High,Unusual Amount,DEV4105,CP12494,False Positive
FRD00617,TX311041,CUST20225,2026-08-30 06:44:00,Wire,10125.21,United States,Electronics,99,Critical,Unusual Amount,DEV2663,CP14124,Pending
FRD00618,TX311066,CUST20598,2026-02-23 13:41:00,Card,5947.83,United Kingdom,Retail,67,High,Unusual Amount,DEV6640,CP13530,Pending
FRD00619,TX311144,CUST20066,2026-06-28 10:36:00,P2P,2963.01,United States,Gaming,60,High,Geo Anomaly,DEV5154,CP11633,Pending
FRD00620,TX311152,CUST20367,2026-04-18 10:41:00,Wire,18029.92,United States,Fuel,63,High,Unusual Amount,DEV2596,CP13336,Escalated
FRD00621,TX311160,CUST20406,2026-08-20 07:04:00,Wire,27108.39,United States,Luxury,67,High,Unusual Amount,DEV5091,CP14480,Escalated
FRD00622,TX311231,CUST20736,2026-01-17 02:06:00,Card,2199.05,United Kingdom,Gaming,67,High,Unusual Amount,DEV7303,CP11919,Pending
FRD00623,TX311266,CUST20147,2026-07-25 23:55:00,Wire,4089.75,United States,Grocery,75,High,Rapid Fund Movement,DEV4201,CP15339,Pending
FRD00624,TX311276,CUST20567,2026-04-13 20:13:00,P2P,2623.46,United States,Grocery,77,High,Account Takeover,DEV2743,CP11502,False Positive
FRD00625,TX311291,CUST20313,2026-02-15 20:18:00,P2P,436.25,United States,Grocery,65,High,Account Takeover,DEV1310,CP13232,Escalated
FRD00626,TX311295,CUST20747,2026-03-12 00:42:00,Card,9084.65,Turkey,Grocery,62,High,Unusual Amount,DEV7987,CP11398,Confirmed Fraud
FRD00627,TX311317,CUST20488,2026-02-21 20:33:00,Wire,5923.32,United States,Luxury,61,High,Geo Anomaly,DEV5827,CP12228,Escalated
FRD00628,TX311321,CUST20325,2026-05-18 00:45:00,Check,41806.04,Nigeria,Crypto Exchange,74,High,Unusual Amount,DEV6540,CP11996,Confirmed Fraud
FRD00629,TX311333,CUST20015,2026-05-04 14:27:00,ACH,1425.94,United States,Grocery,62,High,Velocity Spike,DEV3731,CP10593,False Positive
FRD00630,TX311345,CUST20385,2026-01-03 15:42:00,Card,2137.99,Nigeria,Crypto Exchange,73,High,Unusual Amount,DEV5709,CP15439,Confirmed Fraud
FRD00631,TX311354,CUST20386,2026-01-14 14:48:00,ACH,6954.69,United Arab Emirates,Luxury,84,Critical,Unusual Amount,DEV2051,CP10487,Pending
FRD00632,TX311392,CUST20268,2026-07-28 05:36:00,Card,20167.57,India,Luxury,76,High,Unusual Amount,DEV7004,CP12084,Escalated
FRD00633,TX311405,CUST20401,2026-09-01 09:11:00,Card,15863.68,United States,Crypto Exchange,69,High,Unusual Amount,DEV7410,CP15119,Pending
FRD00634,TX311413,CUST20360,2026-05-15 21:44:00,Wire,17416.7,Nigeria,Travel,64,High,Unusual Amount,DEV7512,CP11957,Pending
FRD00635,TX311415,CUST20579,2026-08-25 11:31:00,Card,943.43,United Kingdom,Electronics,60,High,Velocity Spike,DEV1072,CP11416,Escalated
FRD00636,TX311424,CUST20617,2026-08-21 05:49:00,Check,36174.19,United States,Grocery,63,High,Unusual Amount,DEV4726,CP15624,False Positive
FRD00637,TX311447,CUST20735,2026-04-29 20:25:00,Card,9545.18,India,Travel,60,High,Unusual Amount,DEV4006,CP15947,Pending
FRD00638,TX311466,CUST20183,2026-03-18 00:11:00,Cash Deposit,11732.34,Turkey,Luxury,74,High,Geo Anomaly,DEV5851,CP14224,Pending
FRD00639,TX311483,CUST20519,2026-07-07 03:47:00,Wire,7383.51,United States,Electronics,70,High,Unusual Amount,DEV7358,CP14516,False Positive
FRD00640,TX311514,CUST20291,2026-06-04 11:35:00,Wire,22432.72,United States,Crypto Exchange,100,Critical,Unusual Amount,DEV5058,CP12104,False Positive
FRD00641,TX311518,CUST20383,2026-07-27 12:39:00,ACH,6148.76,United States,Crypto Exchange,75,High,Unusual Amount,DEV3703,CP15324,False Positive
FRD00642,TX311534,CUST20283,2026-02-24 07:48:00,ACH,5203.64,United Arab Emirates,Grocery,68,High,Unusual Amount,DEV4982,CP14062,False Positive
FRD00643,TX311625,CUST20728,2026-01-22 12:22:00,ATM,11669.8,India,Fuel,60,High,Unusual Amount,DEV7020,CP11787,Pending
FRD00644,TX311630,CUST20733,2026-08-29 22:27:00,P2P,1328.43,Nigeria,Crypto Exchange,84,Critical,Account Takeover,DEV6004,CP11427,Escalated
FRD00645,TX311643,CUST20420,2026-02-17 17:57:00,ACH,437.04,Canada,Crypto Exchange,68,High,Velocity Spike,DEV7239,CP14215,Escalated
FRD00646,TX311654,CUST20539,2026-04-06 13:34:00,ACH,2286.06,Turkey,Gaming,100,Critical,Geo Anomaly,DEV4412,CP10667,False Positive
FRD00647,TX311666,CUST20385,2026-07-05 03:39:00,Cash Deposit,4140.25,United States,Luxury,74,High,Unusual Amount,DEV3696,CP10699,Pending
FRD00648,TX311667,CUST20276,2026-07-13 23:40:00,Check,101954.17,Turkey,Travel,100,Critical,Unusual Amount,DEV6385,CP12300,Pending
FRD00649,TX311670,CUST20263,2026-02-10 18:54:00,P2P,560.96,United Arab Emirates,Luxury,75,High,Account Takeover,DEV3054,CP15073,False Positive
FRD00650,TX311675,CUST20445,2026-05-08 15:09:00,ATM,4775.8,United States,Grocery,70,High,Unusual Amount,DEV3442,CP14141,Escalated
FRD00651,TX311699,CUST20312,2026-02-03 00:16:00,P2P,885.02,United States,Services,70,High,Account Takeover,DEV7631,CP10306,False Positive
FRD00652,TX311707,CUST20570,2026-05-14 12:10:00,Card,7081.57,Nigeria,Electronics,60,High,Unusual Amount,DEV2751,CP11605,False Positive
FRD00653,TX311711,CUST20619,2026-08-10 19:20:00,ACH,6092.5,United States,Fuel,65,High,Unusual Amount,DEV1154,CP10355,False Positive
FRD00654,TX311728,CUST20078,2026-04-27 11:00:00,ACH,12207.26,United States,Services,64,High,Unusual Amount,DEV2789,CP15249,Pending
FRD00655,TX311749,CUST20203,2026-03-29 15:44:00,P2P,381.36,United States,Crypto Exchange,72,High,Account Takeover,DEV6307,CP12270,Pending
FRD00656,TX311761,CUST20282,2026-01-16 13:20:00,P2P,8102.79,United States,Electronics,70,High,Unusual Amount,DEV7309,CP15341,Pending
FRD00657,TX311766,CUST20717,2026-06-21 23:58:00,Wire,650.4,United Arab Emirates,Grocery,68,High,Rapid Fund Movement,DEV3001,CP12945,Pending
FRD00658,TX311795,CUST20353,2026-02-05 18:47:00,Card,8442.62,Canada,Services,64,High,Unusual Amount,DEV7944,CP12689,False Positive
FRD00659,TX311801,CUST20355,2026-04-01 02:00:00,Card,2057.59,United States,Services,83,Critical,Velocity Spike,DEV3673,CP14740,Escalated
FRD00660,TX311815,CUST20739,2026-04-14 12:00:00,Card,4078.09,India,Luxury,70,High,Velocity Spike,DEV4254,CP14670,Confirmed Fraud
FRD00661,TX311819,CUST20105,2026-03-10 01:22:00,Check,6301.97,United States,Retail,66,High,Repeated Counterparty,DEV5997,CP99999,False Positive
FRD00662,TX311837,CUST20402,2026-05-16 03:32:00,Wire,13866.2,United States,Services,100,Critical,Unusual Amount,DEV5685,CP14401,Escalated
FRD00663,TX311847,CUST20032,2026-04-14 04:41:00,Card,9822.99,Turkey,Grocery,64,High,Unusual Amount,DEV5740,CP15772,Escalated
FRD00664,TX311905,CUST20479,2026-06-12 10:17:00,Wire,2391.9,United States,Gaming,61,High,Velocity Spike,DEV6285,CP15153,Confirmed Fraud
FRD00665,TX311926,CUST20547,2026-05-07 14:31:00,Card,4670.66,United States,Grocery,61,High,Unusual Amount,DEV4289,CP11831,False Positive
FRD00666,TX311943,CUST20174,2026-04-19 04:35:00,ATM,4257.84,United States,Crypto Exchange,63,High,Unusual Amount,DEV4495,CP10718,Escalated
FRD00667,TX311944,CUST20315,2026-06-30 19:45:00,P2P,17012.15,United States,Gaming,60,High,Geo Anomaly,DEV1084,CP15767,False Positive
FRD00668,TX311949,CUST20314,2026-03-25 19:49:00,ACH,5479.49,Nigeria,Luxury,73,High,Unusual Amount,DEV6029,CP14386,Escalated
FRD00669,TX311964,CUST20111,2026-01-12 10:07:00,ACH,380.15,United States,Crypto Exchange,69,High,Rapid Fund Movement,DEV2833,CP15538,False Positive
FRD00670,TX311980,CUST20483,2026-04-05 23:50:00,Wire,1742.81,United States,Fuel,64,High,Rapid Fund Movement,DEV2828,CP14083,Escalated
FRD00671,TX311982,CUST20276,2026-08-16 03:58:00,Wire,21558.16,United States,Services,94,Critical,Repeated Counterparty,DEV2732,CP99999,Escalated
FRD00672,TX311984,CUST20237,2026-04-15 20:21:00,Card,15259.72,United States,Travel,69,High,Unusual Amount,DEV3331,CP13667,Escalated
FRD00673,TX311990,CUST20655,2026-04-13 05:46:00,P2P,1658.19,United States,Services,68,High,Account Takeover,DEV6230,CP11067,Pending
FRD00674,TX312019,CUST20531,2026-03-30 15:37:00,Card,21844.88,United Kingdom,Crypto Exchange,63,High,Unusual Amount,DEV5949,CP10986,False Positive
FRD00675,TX312046,CUST20320,2026-08-15 03:22:00,P2P,19767.31,United States,Crypto Exchange,70,High,Unusual Amount,DEV5275,CP14796,Confirmed Fraud
FRD00676,TX312063,CUST20176,2026-03-31 14:40:00,Card,16356.76,United States,Gaming,69,High,Unusual Amount,DEV4572,CP12590,Escalated
FRD00677,TX312076,CUST20084,2026-04-15 19:29:00,Wire,6506.45,United Kingdom,Grocery,76,High,Unusual Amount,DEV6812,CP11417,Confirmed Fraud
FRD00678,TX312082,CUST20151,2026-02-24 18:05:00,ATM,6848.79,United States,Electronics,65,High,Unusual Amount,DEV4353,CP10615,Pending
FRD00679,TX312093,CUST20029,2026-05-25 16:14:00,Card,7511.32,United States,Crypto Exchange,61,High,Unusual Amount,DEV7718,CP12954,Pending
FRD00680,TX312101,CUST20475,2026-05-04 15:58:00,P2P,2645.24,Canada,Luxury,91,Critical,Account Takeover,DEV4860,CP14677,Escalated
FRD00681,TX312115,CUST20668,2026-04-30 00:07:00,ACH,5801.74,Turkey,Services,70,High,Unusual Amount,DEV7277,CP11262,Confirmed Fraud
FRD00682,TX312130,CUST20237,2026-05-14 01:29:00,Card,9479.74,Nigeria,Gaming,74,High,Unusual Amount,DEV6461,CP10817,Confirmed Fraud
FRD00683,TX312135,CUST20159,2026-02-03 16:26:00,Card,5200.26,United States,Crypto Exchange,69,High,Unusual Amount,DEV7996,CP14112,False Positive
FRD00684,TX312137,CUST20078,2026-05-29 19:25:00,ACH,11755.93,United States,Grocery,65,High,Unusual Amount,DEV6033,CP15446,Pending
FRD00685,TX312146,CUST20582,2026-03-03 17:39:00,P2P,8134.9,United States,Crypto Exchange,62,High,Unusual Amount,DEV4924,CP13985,False Positive
FRD00686,TX312153,CUST20456,2026-01-19 23:26:00,Check,7215.29,United States,Gaming,66,High,Unusual Amount,DEV7320,CP12562,False Positive
FRD00687,TX312178,CUST20332,2026-05-24 17:03:00,Cash Deposit,303.83,United States,Crypto Exchange,61,High,Velocity Spike,DEV4632,CP11869,Escalated
FRD00688,TX312192,CUST20199,2026-08-04 08:58:00,Check,11537.97,United States,Luxury,82,Critical,Unusual Amount,DEV6640,CP13097,False Positive
FRD00689,TX312218,CUST20381,2026-03-16 01:35:00,P2P,5226.97,United States,Retail,68,High,Account Takeover,DEV6237,CP11856,False Positive
FRD00690,TX312225,CUST20672,2026-07-01 01:44:00,Card,15902.74,India,Fuel,62,High,Unusual Amount,DEV6770,CP12044,Confirmed Fraud
FRD00691,TX312268,CUST20337,2026-08-08 16:00:00,ACH,7083.53,United States,Crypto Exchange,63,High,Unusual Amount,DEV1788,CP12308,False Positive
FRD00692,TX312297,CUST20384,2026-01-20 19:40:00,P2P,5599.31,Brazil,Retail,75,High,Unusual Amount,DEV2695,CP14719,Confirmed Fraud
FRD00693,TX312304,CUST20125,2026-02-18 23:48:00,Card,11086.06,United States,Gaming,64,High,Unusual Amount,DEV4925,CP14050,False Positive
FRD00694,TX312313,CUST20701,2026-04-28 20:12:00,Card,2294.59,United States,Fuel,61,High,Unusual Amount,DEV3297,CP14344,Escalated
FRD00695,TX312342,CUST20327,2026-07-08 22:58:00,P2P,14758.41,United Kingdom,Fuel,62,High,Unusual Amount,DEV1085,CP11051,False Positive
FRD00696,TX312351,CUST20622,2026-05-19 22:13:00,P2P,879.6,United States,Electronics,85,Critical,Account Takeover,DEV4936,CP15251,Pending
FRD00697,TX312360,CUST20472,2026-02-05 23:08:00,Cash Deposit,5839.33,Canada,Electronics,66,High,Unusual Amount,DEV5494,CP14818,False Positive
FRD00698,TX312363,CUST20072,2026-03-12 20:35:00,Card,40253.53,India,Services,100,Critical,Unusual Amount,DEV1201,CP15741,Pending
FRD00699,TX312387,CUST20459,2026-02-21 19:58:00,Card,10595.86,Nigeria,Crypto Exchange,70,High,Unusual Amount,DEV7028,CP11609,Escalated
FRD00700,TX312416,CUST20390,2026-06-25 21:47:00,P2P,10709.83,Turkey,Travel,100,Critical,Geo Anomaly,DEV7706,CP14753,Confirmed Fraud
FRD00701,TX312422,CUST20375,2026-06-01 19:56:00,Wire,13141.36,Turkey,Luxury,100,Critical,Unusual Amount,DEV7980,CP11029,Escalated
FRD00702,TX312436,CUST20393,2026-01-26 00:48:00,P2P,6154.17,Canada,Grocery,70,High,Unusual Amount,DEV7065,CP14368,Confirmed Fraud
FRD00703,TX312457,CUST20131,2026-06-10 22:10:00,Card,343.74,Canada,Gaming,78,High,Account Takeover,DEV7345,CP15066,Escalated
FRD00704,TX312465,CUST20009,2026-06-12 14:35:00,Check,11021.06,United States,Grocery,67,High,Unusual Amount,DEV6992,CP11168,Pending
FRD00705,TX312469,CUST20137,2026-04-26 07:33:00,Wire,819.44,Nigeria,Electronics,67,High,Rapid Fund Movement,DEV2920,CP10206,Pending
FRD00706,TX312483,CUST20461,2026-07-10 00:32:00,Card,24092.93,United States,Gaming,64,High,Unusual Amount,DEV5393,CP10815,Pending
FRD00707,TX312518,CUST20394,2026-02-23 21:13:00,ACH,2355.44,United States,Fuel,62,High,Rapid Fund Movement,DEV3374,CP14452,False Positive
FRD00708,TX312544,CUST20333,2026-05-24 16:00:00,Card,68636.04,United States,Gaming,100,Critical,Unusual Amount,DEV6338,CP14665,Pending
FRD00709,TX312548,CUST20392,2026-08-05 23:34:00,Card,5304.06,United States,Gaming,71,High,Velocity Spike,DEV1231,CP15910,Pending
FRD00710,TX312549,CUST20359,2026-01-16 10:37:00,Card,3056.87,United Arab Emirates,Gaming,60,High,Geo Anomaly,DEV5519,CP15871,Pending
FRD00711,TX312554,CUST20071,2026-04-12 02:27:00,ATM,9090.43,Canada,Crypto Exchange,61,High,Unusual Amount,DEV5687,CP11957,False Positive
FRD00712,TX312605,CUST20362,2026-02-11 15:21:00,P2P,146.75,Canada,Grocery,72,High,Velocity Spike,DEV3973,CP12369,Pending
FRD00713,TX312643,CUST20115,2026-04-19 12:02:00,ACH,9656.35,Brazil,Travel,69,High,Unusual Amount,DEV3398,CP15460,False Positive
FRD00714,TX312651,CUST20397,2026-08-15 02:01:00,ATM,9802.52,United States,Luxury,60,High,Unusual Amount,DEV4913,CP11647,Escalated
FRD00715,TX312655,CUST20392,2026-08-04 20:41:00,Card,91718.74,United States,Fuel,100,Critical,Unusual Amount,DEV5925,CP14133,False Positive
FRD00716,TX312673,CUST20741,2026-02-02 08:01:00,Card,20247.07,United Kingdom,Crypto Exchange,64,High,Unusual Amount,DEV2676,CP14212,Pending
FRD00717,TX312677,CUST20661,2026-02-26 18:40:00,ATM,3501.87,Nigeria,Grocery,62,High,Geo Anomaly,DEV2076,CP12321,Escalated
FRD00718,TX312723,CUST20638,2026-02-22 01:12:00,Wire,632.89,United States,Grocery,60,High,Velocity Spike,DEV7869,CP13296,Pending
FRD00719,TX312733,CUST20033,2026-03-23 02:34:00,ATM,53797.15,Canada,Gaming,100,Critical,Unusual Amount,DEV4876,CP11173,Confirmed Fraud
FRD00720,TX312806,CUST20250,2026-05-24 11:13:00,Cash Deposit,12278.07,United States,Crypto Exchange,62,High,Unusual Amount,DEV3768,CP11090,Pending
FRD00721,TX312819,CUST20390,2026-04-08 06:54:00,P2P,3364.48,Brazil,Crypto Exchange,62,High,Geo Anomaly,DEV6252,CP11059,Pending
FRD00722,TX312828,CUST20611,2026-03-01 01:32:00,Card,1030.91,United States,Fuel,67,High,Account Takeover,DEV1326,CP13999,Confirmed Fraud
FRD00723,TX312853,CUST20731,2026-04-08 15:48:00,ACH,5778.47,Turkey,Electronics,86,Critical,Geo Anomaly,DEV4339,CP13351,False Positive
FRD00724,TX312881,CUST20163,2026-05-31 08:00:00,P2P,11718.49,United States,Gaming,67,High,Unusual Amount,DEV7335,CP15304,Pending
FRD00725,TX312889,CUST20337,2026-07-19 21:03:00,P2P,4826.24,United States,Services,69,High,Unusual Amount,DEV1308,CP15502,Confirmed Fraud
FRD00726,TX312900,CUST20568,2026-04-21 19:34:00,P2P,9451.36,Nigeria,Gaming,60,High,Geo Anomaly,DEV7863,CP12477,Confirmed Fraud
FRD00727,TX312907,CUST20561,2026-01-31 17:38:00,Cash Deposit,20004.17,Turkey,Travel,64,High,Unusual Amount,DEV3024,CP10538,Pending
FRD00728,TX312912,CUST20611,2026-03-26 17:58:00,P2P,5050.8,United States,Services,64,High,Unusual Amount,DEV2491,CP12249,Confirmed Fraud
FRD00729,TX312933,CUST20320,2026-01-23 15:10:00,P2P,544.18,United States,Gaming,70,High,Rapid Fund Movement,DEV7692,CP12181,Confirmed Fraud
