transaction_id,customer_id,transaction_time,channel,merchant_category,amount,country,device_id,counterparty_id,injected_pattern,expected_monthly_volume,home_country,amount_to_expected_ratio,cross_border_flag,fraud_risk_score,risk_level,flagged,detected_pattern
TX302368,CUST20021,2026-01-17 15:09:00,Cash Deposit,Gaming,4423.69,United States,DEV1811,CP12243,Normal,6429.94,United Arab Emirates,0.6879830915996106,1,42,Moderate,0,Behavioral Anomaly
TX302369,CUST20572,2026-06-21 04:00:00,Card,Retail,170.24,Turkey,DEV3044,CP14179,Normal,8889.42,United States,0.01915085573636975,1,25,Low,0,Behavioral Anomaly
TX302370,CUST20276,2026-07-08 14:02:00,Check,Retail,2371.67,United States,DEV4074,CP12253,Normal,6841.81,Canada,0.3466436513144913,1,25,Low,0,Behavioral Anomaly
TX302371,CUST20266,2026-09-02 18:48:00,ACH,Luxury,6313.15,Canada,DEV5198,CP11572,Normal,20139.99,United Kingdom,0.31346341284181367,1,24,Low,0,Behavioral Anomaly
TX302372,CUST20069,2026-08-20 15:20:00,Cash Deposit,Retail,1949.76,United States,DEV4754,CP11903,Normal,5280.83,India,0.3692146878426308,1,29,Low,0,Behavioral Anomaly
TX302373,CUST20725,2026-05-12 11:21:00,Cash Deposit,Services,3378.85,Brazil,DEV2113,CP15199,Normal,7153.25,United States,0.47235172823541743,1,36,Moderate,0,Behavioral Anomaly
TX302374,CUST20716,2026-06-10 15:26:00,ACH,Services,867.75,United States,DEV1251,CP13018,Normal,22097.43,United Kingdom,0.0392692724900588,1,25,Low,0,Behavioral Anomaly
TX302375,CUST20338,2026-08-16 00:21:00,Wire,Luxury,892.68,Nigeria,DEV2664,CP13849,Normal,4948.69,United States,0.18038713275634563,1,44,Moderate,0,Geo Anomaly
TX302376,CUST20630,2026-01-08 09:13:00,Wire,Travel,2335.85,United States,DEV3340,CP10282,Normal,18199.72,India,0.12834538113773178,1,23,Low,0,Geo Anomaly
TX302377,CUST20575,2026-05-16 21:07:00,Wire,Fuel,14214.16,United States,DEV4443,CP11507,Normal,6110.54,United States,2.326170845784497,0,53,Moderate,0,Unusual Amount
TX302378,CUST20749,2026-01-20 16:22:00,Card,Crypto Exchange,19188.35,Turkey,DEV5792,CP15758,Unusual Amount,23696.57,United States,0.8097522130840032,1,92,Critical,1,Unusual Amount
TX302379,CUST20727,2026-07-26 08:08:00,P2P,Luxury,232.08,United States,DEV4244,CP14743,Normal,25277.52,Nigeria,0.009181280442068684,1,45,Moderate,0,Geo Anomaly
TX302380,CUST20344,2026-08-17 16:35:00,Cash Deposit,Gaming,355.91,United Kingdom,DEV6921,CP10461,Normal,9282.04,Nigeria,0.038343941633520215,1,20,Low,0,Behavioral Anomaly
TX302381,CUST20737,2026-09-03 23:42:00,Wire,Luxury,1752.72,United States,DEV7458,CP11949,Normal,12442.11,United States,0.14086999713071174,0,25,Low,0,Behavioral Anomaly
TX302382,CUST20027,2026-02-11 04:02:00,ACH,Electronics,806.83,United Kingdom,DEV6717,CP11205,Normal,7526.61,United States,0.10719699838307022,1,20,Low,0,Behavioral Anomaly
TX302383,CUST20498,2026-02-15 19:46:00,ATM,Luxury,1492.83,United States,DEV3186,CP13143,Normal,7775.83,United Kingdom,0.19198336383382866,1,26,Low,0,Behavioral Anomaly
TX302384,CUST20690,2026-04-05 15:07:00,Cash Deposit,Gaming,385.56,Canada,DEV7946,CP11302,Normal,41450.27,United States,0.009301748818523982,1,27,Low,0,Behavioral Anomaly
TX302385,CUST20047,2026-09-05 21:51:00,Check,Electronics,583.44,Mexico,DEV6758,CP15182,Normal,16806.62,United States,0.03471489210799079,1,11,Low,0,Behavioral Anomaly
TX302386,CUST20376,2026-05-20 05:22:00,P2P,Travel,851.19,United States,DEV3684,CP14205,Normal,23078.85,United States,0.03688182036799928,0,18,Low,0,Behavioral Anomaly
TX302387,CUST20572,2026-01-12 08:22:00,Wire,Fuel,4321.95,United States,DEV4617,CP14468,Normal,8889.42,United States,0.4861903251280736,0,35,Moderate,0,Behavioral Anomaly
TX302388,CUST20378,2026-07-28 17:03:00,Card,Travel,597.82,United States,DEV6048,CP14492,Normal,12615.34,Canada,0.04738833832461115,1,28,Low,0,Behavioral Anomaly
TX302389,CUST20039,2026-03-18 02:55:00,ACH,Travel,12402.49,United States,DEV2149,CP13298,Normal,96442.61,United States,0.12859969260475218,0,3,Low,0,Behavioral Anomaly
TX302390,CUST20610,2026-03-09 17:04:00,Cash Deposit,Grocery,1749.71,India,DEV2235,CP99999,Repeated Counterparty,7382.01,United States,0.23702352069422827,1,52,Moderate,0,Repeated Counterparty
TX302391,CUST20500,2026-05-24 14:05:00,P2P,Gaming,1538.17,United States,DEV4890,CP12704,Normal,20571.04,United Arab Emirates,0.07477356516734206,1,28,Low,0,Geo Anomaly
TX302392,CUST20146,2026-05-17 16:32:00,Card,Travel,1250.19,United Kingdom,DEV1924,CP13131,Normal,4488.98,Canada,0.2785020205035443,1,24,Low,0,Behavioral Anomaly
TX302393,CUST20010,2026-05-07 12:33:00,Card,Electronics,175.89,United States,DEV7576,CP15113,Normal,8306.26,United States,0.02117559527392593,0,8,Low,0,Behavioral Anomaly
TX302394,CUST20615,2026-01-01 05:43:00,ATM,Electronics,773.26,India,DEV2276,CP11058,Normal,53089.14,United States,0.014565314111322955,1,25,Low,0,Behavioral Anomaly
TX302395,CUST20709,2026-03-10 08:55:00,Card,Crypto Exchange,6088.17,United Kingdom,DEV6048,CP13424,Normal,27752.53,Mexico,0.21937351297341182,1,34,Moderate,0,Behavioral Anomaly
TX302396,CUST20321,2026-07-23 00:29:00,Card,Fuel,651.37,United States,DEV4008,CP14011,Normal,7179.12,United Kingdom,0.09073117596585654,1,30,Moderate,0,Behavioral Anomaly
TX302397,CUST20180,2026-03-29 08:26:00,Wire,Luxury,5189.93,Canada,DEV4854,CP12121,Normal,8493.91,Turkey,0.6110177762655833,1,61,High,1,Geo Anomaly
TX302398,CUST20720,2026-06-01 15:54:00,P2P,Electronics,198.64,Canada,DEV6030,CP13129,Normal,15907.6,Nigeria,0.012487113078025597,1,22,Low,0,Geo Anomaly
TX302399,CUST20328,2026-01-31 07:48:00,Card,Fuel,3344.67,Brazil,DEV5454,CP10721,Normal,6639.76,United States,0.5037335686832054,1,41,Moderate,0,Behavioral Anomaly
TX302400,CUST20702,2026-06-24 10:06:00,ACH,Services,867.0,United States,DEV3416,CP10390,Normal,17851.19,United States,0.0485681906920491,0,14,Low,0,Behavioral Anomaly
TX302401,CUST20441,2026-04-25 14:44:00,Check,Luxury,3255.44,Canada,DEV7918,CP14122,Normal,9977.57,United States,0.326275836701722,1,35,Moderate,0,Behavioral Anomaly
TX302402,CUST20360,2026-04-16 10:50:00,P2P,Services,467.44,United States,DEV1412,CP13068,Normal,7966.93,United Arab Emirates,0.058672537602313564,1,33,Moderate,0,Geo Anomaly
TX302403,CUST20455,2026-01-30 23:50:00,Card,Retail,1094.05,United States,DEV6872,CP13345,Normal,13079.31,United Arab Emirates,0.08364737895194777,1,24,Low,0,Behavioral Anomaly
TX302404,CUST20619,2026-03-05 10:33:00,ACH,Fuel,16025.57,Nigeria,DEV6020,CP11111,Normal,3299.98,Nigeria,4.85626276522888,0,62,High,1,Unusual Amount
TX302405,CUST20334,2026-02-15 13:16:00,ACH,Services,5615.58,United States,DEV3009,CP15800,Normal,11530.26,United States,0.48702978076817,0,36,Moderate,0,Behavioral Anomaly
TX302406,CUST20128,2026-06-18 13:53:00,ACH,Retail,4705.52,United States,DEV2458,CP11997,Normal,31113.33,United States,0.1512380706276056,0,4,Low,0,Behavioral Anomaly
TX302407,CUST20674,2026-04-09 22:49:00,ATM,Retail,1328.77,United States,DEV7939,CP12040,Normal,4158.13,United States,0.31955951353132295,0,7,Low,0,Behavioral Anomaly
TX302408,CUST20695,2026-08-07 18:42:00,Card,Services,2245.64,United States,DEV6135,CP13033,Normal,22435.69,United States,0.10009230828202743,0,16,Low,0,Behavioral Anomaly
TX302409,CUST20073,2026-01-23 10:42:00,Card,Travel,833.9,United States,DEV7695,CP11763,Normal,9580.14,Mexico,0.08704465696743471,1,22,Low,0,Behavioral Anomaly
TX302410,CUST20427,2026-08-19 13:06:00,Check,Grocery,619.39,United States,DEV2869,CP11520,Normal,5438.18,United States,0.11389656098179905,0,14,Low,0,Behavioral Anomaly
TX302411,CUST20127,2026-02-19 04:01:00,Cash Deposit,Fuel,1059.71,Mexico,DEV4626,CP12726,Normal,58887.96,Mexico,0.017995359323026303,0,23,Low,0,Behavioral Anomaly
TX302412,CUST20156,2026-04-19 05:09:00,Card,Services,960.66,Nigeria,DEV4848,CP15064,Normal,19329.7,United States,0.04969865026358401,1,19,Low,0,Behavioral Anomaly
TX302413,CUST20735,2026-09-03 18:01:00,P2P,Gaming,377.9,United States,DEV4834,CP10401,Rapid Fund Movement,7235.53,Canada,0.05222837857074741,1,80,Critical,1,Rapid Fund Movement
TX302414,CUST20393,2026-06-11 05:22:00,Wire,Fuel,4545.47,Canada,DEV6999,CP13436,Normal,3764.97,United States,1.2073057687046644,1,68,High,1,Unusual Amount
TX302415,CUST20022,2026-05-11 02:14:00,Wire,Luxury,3282.63,United States,DEV4851,CP14447,Normal,6596.39,United Kingdom,0.49764037602385547,1,50,Moderate,0,Geo Anomaly
TX302416,CUST20696,2026-01-09 11:40:00,Card,Luxury,1249.57,United Arab Emirates,DEV7235,CP15648,Normal,4947.46,United Kingdom,0.2525679843798636,1,37,Moderate,0,Behavioral Anomaly
TX302417,CUST20121,2026-01-04 14:17:00,Check,Crypto Exchange,1132.94,United States,DEV7305,CP14888,Normal,25825.28,United States,0.04386941787272007,0,15,Low,0,Behavioral Anomaly
TX302418,CUST20282,2026-03-24 11:19:00,Card,Gaming,3501.0,United States,DEV5063,CP11255,Normal,5267.98,Canada,0.6645811107862977,1,57,Moderate,0,Behavioral Anomaly
TX302419,CUST20631,2026-03-07 12:44:00,Card,Fuel,4095.57,United States,DEV2275,CP12284,Normal,4719.53,Nigeria,0.8677919199581315,1,50,Moderate,0,Behavioral Anomaly
TX302420,CUST20041,2026-05-05 15:52:00,Cash Deposit,Services,1844.85,United States,DEV5009,CP11738,Normal,26004.31,United States,0.07094400889698668,0,20,Low,0,Behavioral Anomaly
TX302421,CUST20060,2026-05-13 10:05:00,ACH,Grocery,6395.38,United Kingdom,DEV4276,CP13471,Normal,4203.59,Canada,1.5214090812852823,1,64,High,1,Unusual Amount
TX302422,CUST20450,2026-04-24 13:27:00,Card,Travel,541.42,United Arab Emirates,DEV2731,CP14332,Normal,16381.02,Mexico,0.033051665891379166,1,19,Low,0,Behavioral Anomaly
TX302423,CUST20038,2026-03-15 10:56:00,ATM,Travel,307.52,Mexico,DEV3041,CP13249,Normal,19272.73,United States,0.01595622415713809,1,21,Low,0,Behavioral Anomaly
TX302424,CUST20648,2026-07-02 02:25:00,Wire,Gaming,2534.66,United States,DEV2421,CP15301,Normal,4886.07,United Kingdom,0.5187522896724771,1,63,High,1,Geo Anomaly
TX302425,CUST20330,2026-08-25 13:54:00,ATM,Crypto Exchange,12957.88,United States,DEV4134,CP12790,Normal,4868.32,United States,2.6616738423111053,0,57,Moderate,0,Unusual Amount
TX302426,CUST20632,2026-08-07 10:17:00,Cash Deposit,Retail,7930.71,United States,DEV4849,CP15099,Normal,16662.19,United States,0.47597044566170477,0,43,Moderate,0,Behavioral Anomaly
TX302427,CUST20087,2026-05-06 11:17:00,Card,Crypto Exchange,3785.55,United States,DEV5790,CP15782,Normal,13701.93,Mexico,0.2762785972487088,1,18,Low,0,Behavioral Anomaly
TX302428,CUST20407,2026-03-11 00:34:00,Check,Luxury,3417.57,United States,DEV4426,CP14121,Normal,22908.08,United Kingdom,0.14918622599536932,1,24,Low,0,Behavioral Anomaly
TX302429,CUST20621,2026-04-24 03:27:00,Card,Electronics,236.8,United States,DEV4529,CP15456,Normal,19536.12,United States,0.012121137667049548,0,20,Low,0,Behavioral Anomaly
TX302430,CUST20437,2026-06-28 22:51:00,Card,Gaming,8895.13,United States,DEV7872,CP14629,Normal,10828.07,United States,0.8214880398815301,0,31,Moderate,0,Behavioral Anomaly
TX302431,CUST20138,2026-07-10 03:34:00,Card,Fuel,1638.71,United States,DEV3225,CP13094,Normal,12664.34,United States,0.12939561003573816,0,9,Low,0,Behavioral Anomaly
TX302432,CUST20077,2026-01-23 08:34:00,Card,Gaming,2262.23,United Arab Emirates,DEV7745,CP15784,Normal,16095.84,United States,0.14054749550194337,1,24,Low,0,Behavioral Anomaly
TX302433,CUST20614,2026-01-07 13:11:00,Wire,Travel,768.26,United States,DEV3618,CP15305,Normal,29269.12,Brazil,0.02624814138587016,1,21,Low,0,Geo Anomaly
TX302434,CUST20559,2026-02-13 10:43:00,Card,Travel,1368.96,Nigeria,DEV7065,CP13192,Velocity Spike,13715.09,United States,0.09981414631621083,1,60,High,1,Velocity Spike
TX302435,CUST20011,2026-08-15 17:26:00,P2P,Grocery,3808.66,United States,DEV3774,CP13377,Normal,24329.81,United Arab Emirates,0.1565429405326223,1,28,Low,0,Geo Anomaly
TX302436,CUST20256,2026-02-23 01:48:00,Card,Travel,5801.01,United States,DEV5097,CP11184,Normal,11986.77,Nigeria,0.4839510560392833,1,41,Moderate,0,Behavioral Anomaly
TX302437,CUST20100,2026-06-05 00:01:00,Card,Services,2291.68,Canada,DEV1130,CP12040,Normal,15504.28,United States,0.1478095080842193,1,27,Low,0,Behavioral Anomaly
TX302438,CUST20121,2026-05-15 05:27:00,ACH,Gaming,619.77,India,DEV3320,CP12084,Normal,25825.28,United States,0.02399857813739096,1,21,Low,0,Behavioral Anomaly
TX302439,CUST20241,2026-07-30 02:41:00,Card,Retail,3578.11,United States,DEV5285,CP10046,Normal,34686.45,United States,0.10315584327597666,0,6,Low,0,Behavioral Anomaly
TX302440,CUST20288,2026-02-25 17:09:00,Wire,Gaming,771.49,Mexico,DEV4046,CP14132,Normal,8527.65,United States,0.09046923830129051,1,24,Low,0,Geo Anomaly
TX302441,CUST20378,2026-08-02 21:46:00,ATM,Grocery,669.49,United States,DEV6352,CP13821,Normal,12615.34,Canada,0.053069516953169714,1,29,Low,0,Behavioral Anomaly
TX302442,CUST20491,2026-02-12 06:07:00,Check,Fuel,2947.75,United States,DEV4701,CP15526,Normal,4653.19,United States,0.6334901433210336,0,38,Moderate,0,Behavioral Anomaly
TX302443,CUST20195,2026-07-31 17:12:00,Card,Crypto Exchange,1102.54,India,DEV4649,CP14722,Normal,14574.81,Canada,0.07564695526048024,1,32,Moderate,0,Behavioral Anomaly
TX302444,CUST20666,2026-03-04 03:39:00,Card,Travel,2781.95,United States,DEV4115,CP11818,Normal,25452.82,United States,0.1092983017205952,0,18,Low,0,Behavioral Anomaly
TX302445,CUST20034,2026-02-25 10:32:00,Wire,Retail,3440.79,United States,DEV3591,CP99999,Repeated Counterparty,9495.78,United States,0.3623493804616366,0,43,Moderate,0,Repeated Counterparty
TX302446,CUST20052,2026-05-27 05:18:00,Cash Deposit,Retail,1246.2,India,DEV2226,CP12659,Normal,2620.04,United States,0.4756415932581182,1,32,Moderate,0,Behavioral Anomaly
TX302447,CUST20191,2026-03-12 23:18:00,Check,Travel,410.47,Turkey,DEV2923,CP13106,Normal,10280.6,Canada,0.03992665797716087,1,11,Low,0,Behavioral Anomaly
TX302448,CUST20262,2026-06-08 11:34:00,Cash Deposit,Grocery,7357.35,United States,DEV7168,CP11979,Normal,8981.67,United Kingdom,0.8191516722391271,1,39,Moderate,0,Behavioral Anomaly
TX302449,CUST20457,2026-03-18 06:03:00,Wire,Electronics,5186.61,Nigeria,DEV7196,CP14499,Normal,9097.66,United States,0.5701037409619616,1,51,Moderate,0,Geo Anomaly
TX302450,CUST20248,2026-08-13 14:40:00,Cash Deposit,Retail,2301.79,United States,DEV5669,CP11767,Normal,6179.07,United States,0.3725139867326313,0,22,Low,0,Behavioral Anomaly
TX302451,CUST20245,2026-06-17 20:59:00,Check,Gaming,1189.65,United States,DEV6194,CP14268,Normal,9602.07,United States,0.12389516010610213,0,17,Low,0,Behavioral Anomaly
TX302452,CUST20587,2026-09-07 06:25:00,Wire,Grocery,633.21,United States,DEV2599,CP10738,Normal,8942.02,United States,0.07081285883950159,0,22,Low,0,Behavioral Anomaly
TX302453,CUST20512,2026-05-31 02:43:00,Card,Gaming,1369.34,United States,DEV7815,CP10832,Normal,8968.85,United States,0.1526773220647017,0,21,Low,0,Behavioral Anomaly
TX302454,CUST20540,2026-07-07 11:51:00,ACH,Crypto Exchange,1668.35,Brazil,DEV4534,CP13723,Normal,2987.29,Canada,0.5584827720107522,1,52,Moderate,0,Behavioral Anomaly
TX302455,CUST20491,2026-05-10 01:25:00,Check,Services,5055.86,India,DEV3567,CP10985,Normal,4653.19,United States,1.0865363331392013,1,56,Moderate,0,Unusual Amount
TX302456,CUST20295,2026-04-19 06:50:00,Card,Grocery,1918.19,United Kingdom,DEV4636,CP13475,Normal,9185.93,Brazil,0.20881826880892843,1,23,Low,0,Behavioral Anomaly
TX302457,CUST20698,2026-03-11 22:18:00,Card,Travel,7139.45,United States,DEV7580,CP10741,Normal,9643.76,United States,0.7403180916986735,0,40,Moderate,0,Behavioral Anomaly
TX302458,CUST20496,2026-06-20 23:55:00,Card,Electronics,12012.3,Mexico,DEV1892,CP14469,Normal,7985.24,United States,1.5043129574064147,1,53,Moderate,0,Unusual Amount
TX302459,CUST20121,2026-05-07 21:20:00,Card,Grocery,232.55,United States,DEV1308,CP13728,Normal,25825.28,United States,0.009004742639770025,0,7,Low,0,Behavioral Anomaly
TX302460,CUST20358,2026-05-08 00:48:00,ACH,Electronics,2203.96,United States,DEV2469,CP15212,Normal,25381.94,United States,0.08683181821405299,0,14,Low,0,Behavioral Anomaly
TX302461,CUST20702,2026-08-16 05:24:00,ATM,Services,542.31,United States,DEV1749,CP13648,Normal,17851.19,United States,0.03037948730588829,0,8,Low,0,Behavioral Anomaly
TX302462,CUST20209,2026-02-28 02:40:00,Card,Retail,26500.48,Turkey,DEV1155,CP11286,Normal,26981.17,United Kingdom,0.9821842418249469,1,45,Moderate,0,Behavioral Anomaly
TX302463,CUST20681,2026-02-24 17:45:00,ACH,Electronics,963.21,United States,DEV3933,CP14230,Normal,13693.02,United Kingdom,0.07034313832887121,1,22,Low,0,Behavioral Anomaly
TX302464,CUST20569,2026-06-14 17:54:00,P2P,Fuel,634.58,Brazil,DEV1336,CP11692,Normal,9599.98,United States,0.06610222104629386,1,18,Low,0,Geo Anomaly
TX302465,CUST20508,2026-08-17 12:46:00,ACH,Luxury,241.74,United States,DEV2391,CP15544,Normal,18282.96,United States,0.013222147836017802,0,26,Low,0,Behavioral Anomaly
TX302466,CUST20735,2026-05-15 16:52:00,Card,Travel,1748.57,United States,DEV1505,CP15237,Normal,7235.53,Canada,0.24166439777044668,1,21,Low,0,Behavioral Anomaly
TX302467,CUST20034,2026-09-04 21:17:00,P2P,Fuel,885.74,Mexico,DEV5161,CP15795,Normal,9495.78,United States,0.09327722419853872,1,25,Low,0,Geo Anomaly
TX302468,CUST20600,2026-01-27 17:35:00,Check,Gaming,407.05,United Kingdom,DEV1800,CP12554,Normal,52956.34,Turkey,0.0076865206319016765,1,30,Moderate,0,Behavioral Anomaly
TX302469,CUST20451,2026-07-04 04:49:00,ACH,Fuel,4000.44,Nigeria,DEV3558,CP13871,Normal,27268.68,United Arab Emirates,0.14670457095833023,1,27,Low,0,Behavioral Anomaly
TX302470,CUST20356,2026-04-26 20:10:00,Wire,Travel,4762.6,United States,DEV3887,CP15589,Normal,52165.25,United States,0.0912983259928784,0,9,Low,0,Behavioral Anomaly
TX302471,CUST20527,2026-08-20 16:54:00,Card,Crypto Exchange,1884.54,Turkey,DEV1681,CP15653,Normal,3870.33,United States,0.48691972002387396,1,55,Moderate,0,Behavioral Anomaly
TX302472,CUST20480,2026-01-17 01:21:00,Wire,Luxury,3622.71,United States,DEV5105,CP12893,Normal,18804.17,United Arab Emirates,0.19265460799386522,1,44,Moderate,0,Geo Anomaly
TX302473,CUST20558,2026-03-14 13:28:00,Card,Grocery,3280.38,Brazil,DEV5223,CP14184,Normal,11708.23,United States,0.2801772770094199,1,25,Low,0,Behavioral Anomaly
TX302474,CUST20568,2026-01-18 00:13:00,ACH,Retail,12738.83,United States,DEV2938,CP11357,Normal,13946.97,United States,0.913376167009752,0,25,Low,0,Behavioral Anomaly
TX302475,CUST20139,2026-04-20 22:58:00,Wire,Crypto Exchange,867.14,Brazil,DEV6133,CP10873,Normal,5468.23,United States,0.1585778213425551,1,29,Low,0,Geo Anomaly
TX302476,CUST20139,2026-05-10 20:38:00,Card,Travel,311.84,Canada,DEV1355,CP10149,Normal,5468.23,United States,0.05702759393807503,1,30,Moderate,0,Behavioral Anomaly
TX302477,CUST20585,2026-07-06 10:39:00,Card,Grocery,4252.51,Mexico,DEV3717,CP11162,Normal,7168.83,Canada,0.5931944264266276,1,41,Moderate,0,Behavioral Anomaly
TX302478,CUST20353,2026-02-05 20:26:00,ACH,Fuel,5793.97,United States,DEV6849,CP11302,Normal,7333.92,United States,0.7900236162925148,0,33,Moderate,0,Behavioral Anomaly
TX302479,CUST20123,2026-08-29 05:52:00,Check,Gaming,1737.08,United States,DEV7951,CP10425,Normal,14392.82,United States,0.12069073329618518,0,10,Low,0,Behavioral Anomaly
TX302480,CUST20299,2026-07-19 18:24:00,P2P,Luxury,3266.5,India,DEV1546,CP12630,Normal,37440.73,Brazil,0.08724455960126845,1,26,Low,0,Geo Anomaly
TX302481,CUST20349,2026-04-21 13:55:00,Card,Retail,5996.94,United States,DEV4629,CP10343,Normal,5874.62,Canada,1.020821772301868,1,50,Moderate,0,Unusual Amount
TX302482,CUST20433,2026-04-22 00:43:00,P2P,Retail,1914.27,Brazil,DEV1993,CP12274,Normal,41716.47,United States,0.045887631431902075,1,24,Low,0,Geo Anomaly
TX302483,CUST20498,2026-03-24 10:42:00,Card,Luxury,1607.63,Nigeria,DEV6947,CP10752,Normal,7775.83,United Kingdom,0.20674706108544041,1,32,Moderate,0,Behavioral Anomaly
TX302484,CUST20195,2026-02-11 15:47:00,Card,Gaming,9757.11,Nigeria,DEV5500,CP15478,Normal,14574.81,Canada,0.6694502364010235,1,48,Moderate,0,Behavioral Anomaly
TX302485,CUST20220,2026-07-01 11:43:00,Wire,Travel,446.37,United States,DEV3804,CP12003,Normal,45436.49,India,0.009824042306084824,1,31,Moderate,0,Geo Anomaly
TX302486,CUST20379,2026-05-29 17:08:00,ATM,Services,1124.43,United States,DEV3520,CP11006,Normal,11206.09,Brazil,0.10034097530896147,1,23,Low,0,Behavioral Anomaly
TX302487,CUST20503,2026-08-18 03:27:00,ATM,Gaming,1636.64,United States,DEV7207,CP14016,Normal,5872.71,United States,0.2786856493850369,0,26,Low,0,Behavioral Anomaly
TX302488,CUST20279,2026-05-07 07:22:00,Cash Deposit,Services,231.88,United States,DEV7305,CP13747,Normal,12208.62,Canada,0.01899313763553948,1,14,Low,0,Behavioral Anomaly
TX302489,CUST20114,2026-08-31 08:29:00,Card,Services,454.83,United States,DEV1571,CP12373,Account Takeover,12826.57,Nigeria,0.0354599865747429,1,59,Moderate,0,Account Takeover
TX302490,CUST20625,2026-07-17 23:00:00,Wire,Retail,2160.28,Mexico,DEV7734,CP14748,Normal,26441.51,United Kingdom,0.08170032649421309,1,34,Moderate,0,Geo Anomaly
TX302491,CUST20138,2026-03-08 23:04:00,ACH,Crypto Exchange,4269.27,United States,DEV4439,CP15606,Normal,12664.34,United States,0.3371095532811027,0,26,Low,0,Behavioral Anomaly
